sprint/en/solutions/Sprint.sb3,code-club-learning-resources,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
Scratch/Ch4-Sc/Ch4-10.sb3,ourProgramming,35f194f6703ddbdee6ca4b8b353d214955b6ff93
test/fixtures/draggable.sb3,sh,b0da504a4bb72c018652facbd6a2286e0343fc84
renk.sb3,yazilim,a3d8d3ccec7c2600ac8eb08cbfd994239bd11008
computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex02_a_chameleon.sb3,kids,aa8420b2fe6d3ee8228311f84178afa510bd5f83
test/fixtures/load-extensions/confirm-load/ev3-simple-project.sb3,scratch3-hacks,f0f690e3bff44befd214d0f8ad1b4ac24c0acb53
Scratch/Basic/Basic 1.sb3,Coding-for-Kids,abced05a6acb072c227c12b0f0dcf40a2df5c1bd
Datasets/FruitCatching/K6_S05.sb3,RPCSP,87071413b9f9c78e7a61891dfafb6f7f16abda45
Einarbiger_Bandit/Einarmiger_Bandit.sb3,scratch-projects-exercises,602e41c8074c5bc84abb6df437540a7064b64a3f
CarARemasterB4.7.sb3,stuff,e56435db5ef6778ca10b45985b21c3f14a049276
create-your-own-world/zh-TW/images/CreateYourOwnWorld.sb3,code-club-learning-resources,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
Week0/Scratch/Scratch Project.sb3,CS50-IntroToCS,2296f386f908ab3e7f6bd5fc17133ed2dd64dfab
sprint/en/resources/SprintResources.sb3,code-club-learning-resources,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
fiche01/enigme-01-ex3.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
src/templates/Lego-Boost/Kalibrierung_Boost.sb3,openeducationday2020,890b4620f925ea6e23073b1ce0ba37094c1e210f
test/fixtures/edge-triggered-hat.sb3,sh,b0da504a4bb72c018652facbd6a2286e0343fc84
act1-grading-scripts/correctFish.sb3,automated-assessment,006e85d05398858e85d1e019b04a76a9760aa3ed
W1_Team_Infinity_Greeting.sb3,coderunners2019.github.io,b858a441dc63f4182ef9629cdfa2d780f700bb01
no_buddy/Scratch Project (6).sb3,coderunners2019.github.io,e00af1db281b47994721eab14da9e4c85bc86b67
kn-IN/solutions/rock-band-finished.sb3,lms,d8d9d22aaa1bfe52a40654e54d28e0c03753095b
archery/en/solutions/Archery.sb3,code-club-learning-resources,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
Workshop/Anna/programme Anna.sb3,projects-EPSI-B1,27993310055e4a7d7d36d89b8255851a2eeb0337
CarWrldTour.sb3,stuff,75a16622d204dc5170d95ee5a28be1e960cc173d
Scratch(MIT)_Activities/Binary meme generator (GU).sb3,quantumKit,0bf592e70ac45832069dadea5e1e36c410d42451
computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex04_a_train_station.sb3,kids,aa8420b2fe6d3ee8228311f84178afa510bd5f83
test-projects/module3-gaming/animation-L2-partial7.sb3,automated-assessment,7b45f16ff7e7a670d20a77ec83b5d4171c83cd10
fiche08/enigme-08-ex3.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
lesson2/lesson2.sb3,scratchLesson,9752cb7b429bd45e719c445b5d49054b302501ed
asset-manager-packager/tests/sb3/operators.sb3,forkphorus.github.io,05f7fe0f9388d0979f40c6ee4e668104682fd81c
fiche11/enigme-11-ex1.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
Up In the Sky __ A Scrolling Platformer #games #art #music #all.sb3,scratch2020,709f35a384f7d19bde618e81a91bf57f2372b677
codeos.sb3,pi-projects,4c9d11d43630e82d5338949516a4268a7c4fdead
fiche09/enigme-09-ex1.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
Devon the Dinosaur.sb3,ScratchProjects,b36a444046a2672f0ad49e9776a50d85b358f741
Shark Tank copy (1).sb3,Shark-Tank-Scratch,cc8d4c6508fe5a455988fb48ad061f5db269a53c
0.1-scratch-surprise/scratch-surprise.sb3,codio-creative-computing,fb1d359b824aa42d20a431e9204e991b5ab020c1
chase game.sb3,Scratch-Projects,d910ec90d45b4e9e8e1fe9e67064be430b71360e
8bit_binary.sb3,HTML-and-CSS-Projects,86a3b11f66aaf68778761e2571d00e537f50780f
test.sb3,APITest,ed324cf599087d5b79b945f4d94acbcb9c29b262
uebungsanleitungen/programmieren/scratch/dragons-realm-v3/Dragonrealm.sb3,preview-coderdojo-linz.github.io,623b4a3b00f732772d0d39ebe1a71c7eb9570abb
Scratch3/06.0_Buzzer.sb3,Freenove,dd4ca06895a0e3de1c5cca863f78b323f87b50b8
test-projects/module3-gaming/animation-L2-partial5.sb3,automated-assessment,7b45f16ff7e7a670d20a77ec83b5d4171c83cd10
fiche10/scratch-10-ex3.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
card-in-hand-previewer.sb3,Mobitrice--cockatrice-mobile,ee43ba25c8d252ffc19b7ad1a3164bc17e296b6d
pset0/src0/hello1.sb3,CS50-PSETs,af8c5dc3ff7bd68e1be0d18352e79bba93df7750
scratch/functest.sb3,scratch-gcc,4330a6df6bf16401270e9a427ed4646ed17b4862
test/fixtures/execute/order-library.sb3,sh,b0da504a4bb72c018652facbd6a2286e0343fc84
Scratch/PONG (2).sb3,FaceDetectionBackend,16c8e56b647b100cbc5eb00bb196d5c7d7c271e9
act1-grading-scripts/allCostumesChanged.sb3,automated-assessment,96d46cd9d059022c49bd8ff7f9ecc2104666f4bb
test-projects/module3-gaming/animation-L2-test1.sb3,automated-assessment,7b45f16ff7e7a670d20a77ec83b5d4171c83cd10
ml2scratch/sample_projects/pong.sb3,fullextension,32b28d3dae46254359475750c853822c00a6a952
AskGobo.sb3,HeziScratchCoding,dfda8f674dbdb15ee323d9aad323e90bbbf0bb08
Graphite Project a0.6.1.sb3,GraphiteProject,8ecc2657ea820833755f3de4c3513531a751c1c7
scratch-templates/describe-the-glass.sb3,taxinomitis-docs,ae7e75328e0ee86f1d2502df5372e0a2a708f977
test-projects/module3-gaming/animation-L2-partial9.sb3,automated-assessment,7b45f16ff7e7a670d20a77ec83b5d4171c83cd10
test-projects/module3-gaming/animation-L2-no-loops-or-clicks.sb3,automated-assessment,7b45f16ff7e7a670d20a77ec83b5d4171c83cd10
act1-grading-scripts/onlyOneAphid.sb3,automated-assessment,f69dcfcc64b216a6ea2d42c2e93441a1b3b2a1a6
vendor/scratch-vm/test/fixtures/broadcast_special_chars.sb3,sh,7232aa17ca4a8a2951cc9f74bcf8fceaf40c8cd0
michelle/the talking desert.sb3,codeclub,90f03b396462d52ec24da4a7e1c5f211f5082253
uebungsanleitungen/programmieren/scratch/fang-mich-v3/fang-mich.sb3,preview-coderdojo-linz.github.io,623b4a3b00f732772d0d39ebe1a71c7eb9570abb
Scratch/Hummer-Bot4.0_MagicBlock/Demo/Function program/PS2Test.sb3,hummer-bot,908f0252c2d7c6392b906a92d5e1b523575320e2
Scratch/EMOTIONAL-PONG (4).sb3,FaceDetectionBackend,eb390a919b80bc6ff190067dec6b7790b20e57b5
Ejercicios/3_Dibujando con Scratch_con sonido y cambia color.sb3,App-Dibujo-Scratch,1a12bf527c4546a3be6ee2d38e3c2d3b6bf21770
Division_Quiz.sb3,Scratch-Projects,d910ec90d45b4e9e8e1fe9e67064be430b71360e
Pong - Syed Aakif Qadri.sb3,cs50gamedevelopment,f386b59a6c90e61d7e50b718c39eb5823685c330
MQTT.sb3,IoT,518dd6427faed51ba8c363d75fb1256d98e9448c
Request System 0.1.2.sb3,scratch-request-system,3a8613f8666a629d55bbc370283791021812f8d7
test/fixtures/execute/order-library-reverse.sb3,scratch3-hacks,f0f690e3bff44befd214d0f8ad1b4ac24c0acb53
binary-hero/en/solutions/binary-hero-finished.sb3,code-club-learning-resources,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
projects/week6/Platformer.sb3,scratch-tutorial-2020,2b6ff0e6d17a2b30f344839e4a45cf5ee9fa00a6
fiche09/enigme-09-ex3.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
scratch-vm/test/fixtures/load-extensions/confirm-load/text2speech-simple-project.sb3,scratch3-hacks,06a5bda642b73a7e6df3cc1be3b8ad69f76fa769
ex03/src/ex03.sb3,day02,791269509164fb3a518ca9627eb30ec81b748862
v0.2.sb3,LAMAPscratchVideoGame,fec7a51af4c5ca461445b863bfc0d0f7cf60e5a0
ProblemSet2/scratch.sb3,Gillis,50f217b2d1e1c540a80a7dec88d79fcc88702797
act1-grading-scripts/originalOfrenda-test.sb3,automated-assessment,96d46cd9d059022c49bd8ff7f9ecc2104666f4bb
catch-the-dots/zh-TW/solutions/catch-the-dots-solutions.sb3,code-club-learning-resources,c8df46773e1b5d7753f220f12d9ef386daa6dea4
Kynan/Scratch Project(7).sb3,codeclub,996bc8341c4647b2eb8bbbe3d971bbb820ea38c5
ac exercicio 7 aula 15-03-2019.sb3,logica-de-programacao-em-scratch,e6c8652392eff332a8176aeff1ccda2da7006d8a
CarARemasterB4.71.sb3,stuff,e56435db5ef6778ca10b45985b21c3f14a049276
ko-KR/solutions/rock-band-finished.sb3,lms,d8d9d22aaa1bfe52a40654e54d28e0c03753095b
logo/kenalpecahanfix.sb3,bilanganSMP.github.io,453d74b6d305e961d99fb4d8c44a1f925b8c7feb
Scratch/Introduction.sb3,Amanda-Mxi-Younglings-challenges-Repo,fd65c7f7779bbc59ea9be487d4726c81e29a3bfa
scratch-vm/test/fixtures/load-extensions/confirm-load/microbit-simple-project.sb3,scratch3-hacks,06a5bda642b73a7e6df3cc1be3b8ad69f76fa769
trefoil.sb3,rjmscratch,41dda34cc6c528a78d8cca18198ad1219b70da5d
scratch/Pong/src/pong.sb3,exercises,6d5fd007dbf4c2e8a72e722422a6bf3d216720bb
Pseudo Code with Scratch/Exercise1.sb3,full,dba4cde586cdd436830829002e35efea3bd42579
test/fixtures/execute/order-library-reverse.sb3,sh,b0da504a4bb72c018652facbd6a2286e0343fc84
lesson1/lesson.sb3,scratchLesson,9752cb7b429bd45e719c445b5d49054b302501ed
test-projects/module3-gaming/animation-L2-partial8.sb3,automated-assessment,7b45f16ff7e7a670d20a77ec83b5d4171c83cd10
Catch_stars.sb3,Spaceship,6ddafc5417dd224bdbf06b1bf18dfc88622c00a6
Scratch/Hummer-Bot4.0_MagicBlock/Demo/Hardware test program/PS2Test.sb3,hummer-bot,908f0252c2d7c6392b906a92d5e1b523575320e2
computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex13_bakhtiyar_space_band2.sb3,kids,e7243ed53b224778a42a5b1f0beea8010a892fd4
act1-grading-scripts/newName.sb3,automated-assessment,006e85d05398858e85d1e019b04a76a9760aa3ed
fast_and_curious/Tha Fast And The Curious- Epic Game.sb3,coderunners2019.github.io,f337601071e93d7c2ee3c8391c811d1f5c2fe2eb
.gitbook/assets/swingcat.sb3,thecompletescratchguide,d1842bc69be8663b3b557f7afaa4acfaa902f93d
scratch/projects/C9147- Hilal- Activity 3th (Setting).sb3,itf-fundamentals,3c6a785c4978cf9d70d8fce4cb3c1de18016e319
Scratch Project Final V1.1.sb3,CS50-proyect0,3e54c0804435a6f229ced1afa176d54836df535b
computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex05_the_earths_rotation.sb3,kids,4eb5c6af254a7bfee9460043ea3b6ef6fe2ad3f0
Week 0/src0/hello1.sb3,learn-cs50x,8d5adf2b549ff8f71c67b70cc0750b6369c55d23
v0.1.sb3,LAMAPscratchVideoGame,fec7a51af4c5ca461445b863bfc0d0f7cf60e5a0
Scratch/Car Race (2).sb3,FaceDetectionBackend,d9b1e0f3b4473cf34eeff813dedb59125dd12cda
core/scratchpy_compiler_template.sb3,scratch-gcc,4330a6df6bf16401270e9a427ed4646ed17b4862
pset00/scratch/Racing Game.sb3,CS50-Portfolio,259ec8bda9f4d923485364c52a5fda83ce290714
act1-grading-scripts/remixed.sb3,automated-assessment,006e85d05398858e85d1e019b04a76a9760aa3ed
lineup/en/solutions/lineup-solution.sb3,code-club-learning-resources,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
pset0/src0/bounce0.sb3,CS50-PSETs,af8c5dc3ff7bd68e1be0d18352e79bba93df7750
fancytree.sb3,rjmscratch,41dda34cc6c528a78d8cca18198ad1219b70da5d
zh-TW/solutions/lost-in-space-solution.sb3,lost-in-space,bcfa70fe8dcfe2f071154d296dd383fe290d139c
Golf V2.sb3,Scratch-Golf,d39f4bf21579880d67488425dd060962ac888c10
scratch-vm-develop/test/fixtures/load-extensions/pen-simple-project.sb3,Lecode,4b29a9fb2fb98e82ca4de7339058824017c9a9ac
scratch-vm/test/fixtures/load-extensions/confirm-load/wedo2-simple-project.sb3,scratch3-hacks,06a5bda642b73a7e6df3cc1be3b8ad69f76fa769
CarPlayableFixed.sb3,stuff,d34e46e5953f1c15bdda3685d4d0f0e4735ec030
ZbranProtiPriseram-Ukazka.sb3,workshop-scratch-10-12,1013ce5782b5ed705a229d3c04ae75a64d1f73f6
Drop apples game.sb3,harvard-cs5ox-2021-pset-solutions,7dcbcc4cb1b674774a75a4d76927a4f0123b0952
W1_Kickinit_Greeting.sb3,coderunners2019.github.io,eded66e978147cd1fb5a0a8424cb0955748a8747
cursoemvideo/algoritmo/aula05/josy_game.sb3,cursos,6791b6a2c1850cfd8c2ce417e19415122b378a76
uebungsanleitungen/programmieren/scratch/breakout/breakout.sb3,preview-coderdojo-linz.github.io,623b4a3b00f732772d0d39ebe1a71c7eb9570abb
Scratch/Hummer-Bot4.0_MagicBlock/Demo/Function program/Ultrasonic obstacle avoidance.sb3,hummer-bot,908f0252c2d7c6392b906a92d5e1b523575320e2
balloons/en/solutions/Balloons.sb3,code-club-learning-resources,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
CoveOS Catalina v1.9 FINAL REALEASE.sb3,coveos,416acc150a331cbfffaed5648060b68c627ef882
cursoemvideo/algoritmo/aula05/passos_de_um_gato.sb3,cursos,6791b6a2c1850cfd8c2ce417e19415122b378a76
lezione1/scratch/esempio5_for.sb3,coding-class-scratch-python,9a7e1439574ae51e09775b558862cb269e29667f
uebungsanleitungen/programmieren/scratch/pac-man-v3/pac-man-almost-done.sb3,preview-coderdojo-linz.github.io,623b4a3b00f732772d0d39ebe1a71c7eb9570abb
uebungsanleitungen/programmieren/scratch/paddle-game-v3/paddle-game-new.sb3,preview-coderdojo-linz.github.io,623b4a3b00f732772d0d39ebe1a71c7eb9570abb
fiche03/scratch-03-ex2.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex15_Happy_New_Year.sb3,kids,d81ff14be4366e66b26fe98e44ff6bbbf5a3c5da
Draw something with the pencil.sb3,ScratchProjects,b36a444046a2672f0ad49e9776a50d85b358f741
grading-scripts-s3/studentwork2.sb3,automated-assessment,8e3c0d7365858634b677e095bb666163c1a31408
lezione3/scratch/Esempio2.sb3,coding-class-stem2020-scientifico-marsala,4fe34de9cbd75b0ee65bbeb2490fbb0abb643329
Arduino/open.sb3,Automatic-Window-Controller,5ae6eac903a5dc8801fe28af0b05f183b6f7a50f
Scratch/Hummer-Bot4.0_MagicBlock/Demo/Function program/Ultrasonic and infrared obstacle avoidance.sb3,hummer-bot,908f0252c2d7c6392b906a92d5e1b523575320e2
lecture-1/Pong Game v3.sb3,parallel-computing-lectures,3b08f7f12f4cf3d15b7082674559d0df707765e9
That's High!.sb3,raspberrypiprojects,2b82f393262373dc0bb4609fe9f5c65d541b8b24
pt-BR/solutions/rock-band-finished.sb3,lms,d8d9d22aaa1bfe52a40654e54d28e0c03753095b
Kylan/spacedonuts.sb3,codeclub,89795d80ca65424328eb2534090c60934e06f01c
ex02/src/ex02.sb3,Repo02,2ae0669f23c4784490a008f92f0babec3f80986f
test/fixtures/project1.sb3,scratch3-hacks,5576c3a62d7f4df8a8c2a3697a8ff0c7669a5d97
bin/edbot_dance_v02_01.sb3,edbot,e2216baedf08a670cc2706bc5a36006de741e0fe
test/fixtures/edge-triggered-hat.sb3,scratch3-hacks,f0f690e3bff44befd214d0f8ad1b4ac24c0acb53
Catch the Apples.sb3,ScratchProjects,b36a444046a2672f0ad49e9776a50d85b358f741
Zadania/Rakieta - projekt startowy.sb3,SampleApps,b8025875380daa4d41debe42d5bd2c07a520b02f
chat.sb3,pi-projects,4c9d11d43630e82d5338949516a4268a7c4fdead
code/Broadcast Example.sb3,milestones-team13-cnguyen32-zwiegand,e27b94452c903ec886664909dc9b688df6a543d5
1.1-step-by-step/step-by-step.sb3,codio-creative-computing,fb1d359b824aa42d20a431e9204e991b5ab020c1
lecture-1/Message Distribution v1.sb3,parallel-computing-lectures,3b08f7f12f4cf3d15b7082674559d0df707765e9
uebungsanleitungen/programmieren/scratch/pac-man/pac-man-almost-done.sb3,preview-coderdojo-linz.github.io,623b4a3b00f732772d0d39ebe1a71c7eb9570abb
Scratch Project (2).sb3,MUST-PUSH-BUTTON,491e55963bf8d2b040c519658e37c0db25d1e9ee
calculator/Calculator.sb3,raghav-sharma,fac712d7f51bcd986b722a41fb9321df11dc7126
fiche07/enigme-07-ex2.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
STEAM-for-VietNam/202101-CS101/Lesson-1/Scratch/input function.sb3,StoryTime,3b1f346210161ea8f970acdf2ef97addd774a336
scratch/Projekt Scratch-2.sb3,sklep,fb236160ce0c8dc1304cf29f15a6f12414fb4546
computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex03_a_bouncing_ball.sb3,kids,8224e665be3ba6e430ea95a2617b2e7c2efef53c
test/fixtures/cloud_variables_limit.sb3,scratch3-hacks,f0f690e3bff44befd214d0f8ad1b4ac24c0acb53
scratch-vm/test/fixtures/execute/order-library-reverse.sb3,scratch3-hacks,06a5bda642b73a7e6df3cc1be3b8ad69f76fa769
4.4-debug-it/debug-it-4.5.sb3,codio-creative-computing,908bc7f43bbb7ac7374cd1e66d71bb1e3523b58a
TimmysNightmare.sb3,scratchrencor,74eb9bacda65f165b59b528f8e1e8ba1729cef29
Kylan/Scratch Project(2).sb3,codeclub,ae3cb302abd0b3f8e71cd9bbe24669c10d44d5fb
scratch/base.sb3,scratch-gcc,4330a6df6bf16401270e9a427ed4646ed17b4862
Tasks/project1.sb3,Game-Development-Assessment-2,f176c664ab584be070043f6d1d9aa252422ea8f7
lezione3/scratch/Esempio1.sb3,coding-class-stem2020-scientifico-marsala,4fe34de9cbd75b0ee65bbeb2490fbb0abb643329
Summation.sb3,HTML-and-CSS-Projects,86a3b11f66aaf68778761e2571d00e537f50780f
nl-NL/solutions/lost-in-space-solution.sb3,lost-in-space,bcfa70fe8dcfe2f071154d296dd383fe290d139c
act1-grading-scripts/originalband.sb3,automated-assessment,907121a0387505c503067003eb7869ff54762b2f
scratch-vm/test/fixtures/cloud_variables_exceeded_limit.sb3,scratch3-hacks,06a5bda642b73a7e6df3cc1be3b8ad69f76fa769
Untitled-3.sb3,yazilim,a3d8d3ccec7c2600ac8eb08cbfd994239bd11008
test/fib_10_recr.sb3,scratchc,6d22d7b99c56f5f349ee5ae26d26d672ec6e9969
Wand-microbit.sb3,scratch3.0,0801e7d9dbc8c6a54c9bfc8ff32f504eee8cf02a
act1-grading-scripts/band-size.sb3,automated-assessment,907121a0387505c503067003eb7869ff54762b2f
ex08/src/ex08.sb3,Repo02,2ae0669f23c4784490a008f92f0babec3f80986f
Scratch Project_week_0_MKleyn_v0.sb3,DrHackel-CS50-introduction,7bf279b1af8f90d36cc6796fa432031e05273daf
fiche09/enigme-09-ex2.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
scratch-vm/test/fixtures/load-extensions/confirm-load/text2speech-simple-project.sb3,Makebot-Project,7f88d8f7333f0987bfec2b0c567cfea91f233280
week1/Recovery4/W1_The Fast And the Curious/W1_The Fast and the Curious_Story.sb3,coderunners2019.github.io,f337601071e93d7c2ee3c8391c811d1f5c2fe2eb
Scratch/ML/Alien Language.sb3,Coding-for-Kids,abced05a6acb072c227c12b0f0dcf40a2df5c1bd
bin/edbot_dance_v02_03.sb3,edbot,d53dc0e654dcf666a32dd96b99dc97c0f48e1f1b
projects/week1/Simple_Introduction.sb3,scratch-tutorial-2020,05d69a5961897ebcb519c387e5aedc2010844b12
.gitbook/assets/polygon.sb3,thecompletescratchguide,d1842bc69be8663b3b557f7afaa4acfaa902f93d
Scratch(MIT)_Activities/Classically controlled gates remix.sb3,quantumKit,0bf592e70ac45832069dadea5e1e36c410d42451
THEO/FAST CHEESY PUFF.sb3,codeclub,ba698556c95325c79d1b464051b78e96ae131368
Scratch Project (2).sb3,Mart120,0a873cb6a9b623bb2d9e7dbdbd66bf081d50718b
RADWIMPS-Smalruby.sb3,RADWIMPS,9790280fb7650ad13272bce1468adac4bd43d57d
Amalia's game fair project (1).sb3,wave-a-wand,6a89289f743abfb9e977a6d89d9ff9b4531d9125
test.sb3,sb3,7a5207628f3c02977129593a2928ac1ca5c173c1
scratch/ex01-guessnumber.sb3,IntroCompEdu-2020,5765df83fe909b20ece06c0d965ca4ce02c98035
interaction.sb3,scratch-program,d88457808ab17a974762ddb00b4a8898a6660040
Smart home case program example/6.  Intelligent access control/Intelligent access control.sb3,smart,57fe86b44852816949069db6e70e2703f9951c1c
books/book storage/the vere hungre caterpillar.sb3,scratch-projects-backup,4c188d3fa2a352fb56a1e49e5fd0452f6c4c1678
cell.io remastered beta 3.sb3,stuff,b4d38e7bdb1af4361ef0bfa94a363452df6aa871
scratch examples/octagon.sb3,Problem-solving-and-programing,0b1b78a8c0d58ecee056efc44ba4e40f845f23d8
W1_Noodle Art_Greeting.sb3,coderunners2019.github.io,d549e958a047059b8692ad45fbd0b5172b077e04
bin/edbot_dance_v01_03.sb3,edbot,e2216baedf08a670cc2706bc5a36006de741e0fe
05Self-locking button.sb3,ArduinoJunior,ab7184fefd279e798e32deaa8bf1883c711db3a6
scratch-vm-develop/test/fixtures/cloud_variables_limit.sb3,Lecode,4b29a9fb2fb98e82ca4de7339058824017c9a9ac
3.4-debug-it/Debug-It 3.2.sb3,codio-creative-computing,5ea83538a6c84ab46cf07a6ef4bb0021e5c85b4a
python_assig/SimpleMath.sb3,HTML-and-CSS-Projects,86a3b11f66aaf68778761e2571d00e537f50780f
Quiz.sb3,ScratchProjects,b36a444046a2672f0ad49e9776a50d85b358f741
pset0/src0/Oscartime.sb3,CS50-PSETs,af8c5dc3ff7bd68e1be0d18352e79bba93df7750
a0.8.0.sb3,GraphiteProject,4fa890928500a03d2b2d04f3a85e14ebca767783
pset0-Scratch/HungryMonkey.sb3,cs50-harvardx,6b495e6614199741d49cfb221c1df132f12118a1
hr-HR/solutions/rock-band-finished.sb3,lms,d8d9d22aaa1bfe52a40654e54d28e0c03753095b
act1-grading-scripts/newNames.sb3,automated-assessment,006e85d05398858e85d1e019b04a76a9760aa3ed
fiche03/enigme-03-ex3.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
Smart home case program example/5.  Automatic garage door/Automatic garage door.sb3,smart,57fe86b44852816949069db6e70e2703f9951c1c
W1_The Fast and the Curious_Story.sb3,coderunners2019.github.io,f337601071e93d7c2ee3c8391c811d1f5c2fe2eb
Scratch3-Stroop test.sb3,Scratch3-Demo,11c8d6fa7bd357f7371118e5e264974f0c360489
computer_sciences/programming_languages/scratch/season01/lesson02/batima_scratch_ex003_2020feb12.sb3,kids,e27319990502b732492be9dafbf646f9761e2483
Scratch(MIT)_Activities/One Qubit Circuit (GU).sb3,quantumKit,0bf592e70ac45832069dadea5e1e36c410d42451
scratch-vm/test/fixtures/cloud_variables_exceeded_limit.sb3,Makebot-Project,7f88d8f7333f0987bfec2b0c567cfea91f233280
example/asset.sb3,sb3,520a9ad6dce4cd8a6c98ba9f22044b1fd8331bea
bin/edbot_dance_v01_02.sb3,edbot,e2216baedf08a670cc2706bc5a36006de741e0fe
projects/week9/Pathfinding.sb3,scratch-tutorial-2020,3aa798674369ce6e44259309c823e1e279363b30
fiche07/scratch-07-ex1.sb3,scratch3-exo7,6fda7ff5e88415c03d28da8b13a9f6b345438e6c
pset0/src0/cough0.sb3,CS50-PSETs,af8c5dc3ff7bd68e1be0d18352e79bba93df7750
Scratch/ML/pacman_learn.sb3,Coding-for-Kids,abced05a6acb072c227c12b0f0dcf40a2df5c1bd
cursoemvideo/algoritmo/aula06/Josy temperatura.sb3,cursos,6791b6a2c1850cfd8c2ce417e19415122b378a76
Week 0/src0/cough2.sb3,learn-cs50x,8d5adf2b549ff8f71c67b70cc0750b6369c55d23
computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex02_a_batter.sb3,kids,aa8420b2fe6d3ee8228311f84178afa510bd5f83
Dental Hygiene Battle sim.sb3,rpg,e5289c114f71f12a1ade9a3d6558eeaf2abd860d
cell.io remastered beta 4.sb3,stuff,b4d38e7bdb1af4361ef0bfa94a363452df6aa871
CarGameRemakeB4.5.sb3,stuff,8446b3a779be974d9e61c91da00be9e6a1e139d0
Scratch/Hummer-Bot4.0_MagicBlock/Demo/Function program/Trace fire fighting.sb3,hummer-bot,908f0252c2d7c6392b906a92d5e1b523575320e2
Xcoin Beta V_0.1.11.sb3,scratch-request-system,391855f908f4a580136d59f39119a3b0cd0e1ee5
W1_Noodle Art_Edu Game.sb3,coderunners2019.github.io,d549e958a047059b8692ad45fbd0b5172b077e04
Ainsley.sb3,scratch-exports,10c4e346412ed2c2fa3fb0454155d908aed1edba
Scratch/Ch4-Sc/Ch4-8.sb3,ourProgramming,35f194f6703ddbdee6ca4b8b353d214955b6ff93
