preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/labyrinth-v3/labyrinth-test.sb3,uebungsanleitungen/programmieren/scratch/scratch-labyrinth-v3/labyrinth-test.sb3,363248769009c6641f490c0b578c8cceb6c8bfd1
kids,computer_sciences/programming_languages/scratch/season01/lesson02/lesson02_ex01.sb3,training/season01/lesson02/lesson02_ex01.sb3,d78012906c2364cb73083153dc90c93fbb8c5f36
lost-in-space,pl-PL/solutions/lost-in-space-solution.sb3,pl-PL/solutions/lost-in-space-solution.sb3,ee99cc6eb51e56afffb41c2d8d3ab7ad58f9bf08
kids,computer_sciences/programming_languages/scratch/season01/lesson02/batima_scratch_ex003_2020feb12.sb3,training/scratch/season01/temp/lesson02/batima_scratch_ex003_2020feb12.sb3,bf5ee2bec7c2c356da7c0dc92beb387c1842c3af
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex09_flying_bat.sb3,training/scratch/temp/lesson03/lesson03_ex09_flying_bat.sb3,89b3f46c4029325da168084a47f98faaa6564e4e
CodigoMisionTIC,Scratch/proyectoScratch.sb3,Tests/testColisiones.sb3,ffe002e192a3cbc1b4cf1eb9d38ff5da691bf8ac
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex01_Sichuan_opera_face.sb3,Scratch Project.sb3,aa8420b2fe6d3ee8228311f84178afa510bd5f83
scratch-projects-exercises,Frosch/frosch.sb3,Frosch/frosch.sb3,99bbaa5b03952dd787dea8fec85763caf65695db
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex03_Transformers.sb3,training/programming_languages/scratch/season01/lesson04/lesson04_ex03_Transformers.sb3,0eb433f67e304fc99c49101ff2a995760088d14c
kids,computer_sciences/programming_languages/scratch/season01/lesson02/batima_scratch_ex002_2020feb12.sb3,training/season01/lesson02/batima_scratch_ex002_2020feb12.sb3,e27319990502b732492be9dafbf646f9761e2483
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex02_a_batter.sb3,training/season01/lesson01/lesson01_ex01.sb3,0c0622b819abd99d4257db0f6d35e8ad7c764c53
Sniffle,Project.sb3,Project.sb3,5123ad7d7daf34c31816a9753867a352de294169
tarea2dvj,tarea2.sb3,tarea2.sb3,48642a97a0e53c5e63f0472a700175a298bb0c52
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex17_ITS_A_NEW_YEAR_SO_HERES_ANOTHER_ONE.sb3,training/season01/lesson03/lesson03_ex17_ITS_A_NEW_YEAR_SO_HERES_ANOTHER_ONE.sb3,d81ff14be4366e66b26fe98e44ff6bbbf5a3c5da
lms,ar-SA/solutions/rock-band-finished.sb3,ko-KR/solutions/rock-band-finished.sb3,d57d578f9bf6a84771a27b3c78aeaaf84e77dc80
kids,computer_sciences/programming_languages/scratch/season01/lesson02/batima_scratch_ex003_2020feb12.sb3,training/scratch/season01/season01/lesson02/batima_scratch_ex003_2020feb12.sb3,1d3816f08603ace67972f910b92880d8e85a608c
sb3,test.sb3,test.sb3,7a5207628f3c02977129593a2928ac1ca5c173c1
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex06_alphabet_strokes_KZ.sb3,training/season01/lesson04/lesson04_ex06_alphabet_strokes_KZ.sb3,927f37777988115638d14a357e0474deaa65a91a
NeverlandBeats,online_spectrogram_thermal.sb3,实时绘制音乐频谱（spectrogram手动启动版）.sb3,b970ce471bae7c3a7ca9c16ad24cf29e1c8c3be8
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/minesweeper/minesweeper.sb3,uebungsanleitungen/programmieren/scratch/minesweeper-v3/minesweeper.sb3,a83430031c9c3289d9effecb48a5a996705eae40
kids,computer_sciences/programming_languages/scratch/season01/lesson02/batima_scratch_ex004_2020feb13.sb3,training/scratch/season01/temp/lesson02/batima_scratch_ex004_2020feb13.sb3,e80ee0487731d88ef8008e902983b5ac611fe43a
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex01_Sichuan_opera_face.sb3,training/season01/lesson01/lesson01_ex01.sb3,0c0622b819abd99d4257db0f6d35e8ad7c764c53
scratchc,test/multiscript.sb3,test/multiscript.sb3,6d22d7b99c56f5f349ee5ae26d26d672ec6e9969
automated-assessment,grading-scripts-s3/studentwork2.sb3,grading-scripts-s3/studentwork2.sb3,8e3c0d7365858634b677e095bb666163c1a31408
lms,pt-BR/solutions/rock-band-finished.sb3,pt-BR/solutions/rock-band-finished.sb3,da39ccc5cce11613c7c69c2ee21f27bfae2d3803
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex08_walking_cat.sb3,training/season01/lesson03/lesson03_ex08_walking_cat.sb3,634f939ace0cf7fec4943944cfab21d74889ac43
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex04_keyhole_imaging.sb3,training/scratch/season01/temp/lesson04/lesson04_ex04_keyhole_imaging.sb3,bf5ee2bec7c2c356da7c0dc92beb387c1842c3af
automated-assessment,act1-grading-scripts/remixed1.sb3,act1-grading-scripts/remixed1.sb3,a38c2ff715f3e8a18d2a03df7ccf8fbbec8e52f8
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex03_Transformers.sb3,training/season01/lesson04/lesson04_ex02_a_chameleon.sb3,2de17f4338fe5a0589bf8d0b06d880c05479c8fe
lms,hr-HR/solutions/rock-band-finished.sb3,hr-HR/solutions/rock-band-finished.sb3,64e0bc371b271ffaeb6291043041e20aa5f8c0be
lms,es-LA/solutions/rock-band-finished.sb3,nl-NL/solutions/rock-band-finished.sb3,c42123980047fc7039a60e4ccdf110c976c26a50
code-club-learning-resources,catch-the-dots/zh-TW/resources/catch-the-dots-resources.sb3,catch-the-dots/en/resources/catch-the-dots-resources.sb3,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
youpy,youpy/examples/SimpleBasketBall.sb3,youpy/examples/SimpleBasketBall.sb3,8c7ec46c5089684a8b050cab9216f1594f277f8b
automated-assessment,act1-grading-scripts/onlyOneAphid.sb3,act1-grading-scripts/onlyOneAphid.sb3,ebdc2992df2e15c725062162ec038371b63391ab
coding-class-scratch-python,lezione1/scratch/esempio2.sb3,lezione1/scratch/esempio2.sb3,9504b2a3bc8af7942813b0a63fd52b3698394413
AdventOfCode2020,Day1Part1.sb3,Day1Part1.sb3,1a0d8c366b19a3381d7c1a9570bed5111f8038b6
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/breakout/breakout.sb3,uebungsanleitungen/programmieren/scratch/breakout/breakout.sb3,afc38cd12a185fb7423cb1b4aef403ae5d500682
Scratch-Dinosaur,ABC.sb3,Untitled-4.sb3,fa5337e3fc209eb66a90a35248bf6466677ad2a8
rjmscratch,goldify.sb3,tree.sb3,41dda34cc6c528a78d8cca18198ad1219b70da5d
lms,fr-FR/solutions/rock-band-finished.sb3,el-GR/solutions/rock-band-finished.sb3,73d3f7acbee713596d762b18c6d642fdab0ff45a
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex22_SDS_New_year._new_plans_2020_edition.sb3,training/scratch/temp/lesson03/lesson03_ex22_SDS_New_year._new_plans_2020_edition.sb3,cb4ebc6e1c544c55ce36e800eb8ceba6191452ff
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex15_Happy_New_Year.sb3,training/scratch/season01/lesson03/lesson03_ex15_Happy_New_Year.sb3,1891259804b6b0f62a2c5b78ea5b97781cf976e9
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex04_keyhole_imaging.sb3,training/scratch/temp/lesson04/lesson04_ex04_keyhole_imaging.sb3,cb4ebc6e1c544c55ce36e800eb8ceba6191452ff
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex22_SDS_New_year._new_plans_2020_edition.sb3,training/season01/lesson05/lesson05_ex16_final_a_platformer.sb3,dd2b85ea041d13b05b923ba0d8cfe30ce15e0025
lms,el-GR/solutions/rock-band-finished.sb3,el-GR/solutions/rock-band-finished.sb3,73d3f7acbee713596d762b18c6d642fdab0ff45a
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/dragons-realm-v3/Dragonrealm.sb3,uebungsanleitungen/programmieren/scratch/scratch-dragons-realm-v3/Dragonrealm.sb3,363248769009c6641f490c0b578c8cceb6c8bfd1
automated-assessment,act1-grading-scripts/remixed.sb3,act1-grading-scripts/remixed.sb3,a38c2ff715f3e8a18d2a03df7ccf8fbbec8e52f8
rjmscratch,longitudes.sb3,tree.sb3,41dda34cc6c528a78d8cca18198ad1219b70da5d
ICT-Group-5---project-,Scratch.sb3,Scratch.sb3,2c7b0c0b5d30d82dc9f617d145350b1614c5227b
lms,de-DE/solutions/rock-band-finished.sb3,ko-KR/solutions/rock-band-finished.sb3,d57d578f9bf6a84771a27b3c78aeaaf84e77dc80
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex01_Sichuan_opera_face.sb3,training/scratch/temp/lesson04/lesson04_ex01_Sichuan_opera_face.sb3,cb4ebc6e1c544c55ce36e800eb8ceba6191452ff
kids,computer_sciences/programming_languages/scratch/season01/lesson02/batima_scratch_ex003_2020feb12.sb3,computer_sciences/programming_languages/scratch/season01/lesson02/batima_scratch_ex003_2020feb12.sb3,692fc85617e6fb4243a140a1a65bc4dcc329eb30
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex04_keyhole_imaging.sb3,training/programming_languages/scratch/season01/lesson04/lesson04_ex04_keyhole_imaging.sb3,0eb433f67e304fc99c49101ff2a995760088d14c
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex12_a_flying_cat.sb3,training/scratch/season01/lesson03/lesson03_ex12_a_flying_cat.sb3,1891259804b6b0f62a2c5b78ea5b97781cf976e9
automated-assessment,act1-grading-scripts/wrongnameladybug.sb3,act1-grading-scripts/onlyOneAphid.sb3,ebdc2992df2e15c725062162ec038371b63391ab
automated-assessment,act1-grading-scripts/sayafterlooks.sb3,act1-grading-scripts/leftSayingChanged.sb3,96d46cd9d059022c49bd8ff7f9ecc2104666f4bb
automated-assessment,act1-grading-scripts/newNames.sb3,test-projects/SB L1 Working 1.sb3,006e85d05398858e85d1e019b04a76a9760aa3ed
lms,hi-IN/solutions/rock-band-finished.sb3,en/solutions/rock-band-finished.sb3,d8d9d22aaa1bfe52a40654e54d28e0c03753095b
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex03_a_bouncing_ball.sb3,training/scratch/season01/lesson03/lesson03_ex03_a_bouncing_ball.sb3,1891259804b6b0f62a2c5b78ea5b97781cf976e9
milestones-team13-cnguyen32-zwiegand,code/Loopz.sb3,code/Loopz.sb3,88644df99d5f5807fcedd11f1f0196059b44c118
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/labyrinth/labyrinth.sb3,uebungsanleitungen/programmieren/scratch/labyrinth-v3/labyrinth.sb3,a83430031c9c3289d9effecb48a5a996705eae40
forkphorus.github.io,asset-manager-packager/tests/sb3/54-pen-colors.sb3,tests/regressions/54-pen-colors.sb3,daf604860fff907fed5b91b2ed3933b60c7f6d89
ArduinoJunior,007HowToUseAServo.sb3,05Self-locking button.sb3,ab7184fefd279e798e32deaa8bf1883c711db3a6
coding-class-stem2020-scientifico-marsala,lezione5/scratch/EsempioCiclo1.sb3,lezione1/scratch/esempio3_if_then_else.sb3,809c306e0f3b3faa4bc0671d4cf619b4677af7d3
IoT,sIoT.sb3,sIoT.sb3,fcd55e3c10a80da323031d8edbf8fbe7ff9a3a16
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex07_f1_fomula.sb3,training/season01/lesson01/lesson01_ex01.sb3,0c0622b819abd99d4257db0f6d35e8ad7c764c53
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/paddle-game/paddle-game-new.sb3,uebungsanleitungen/programmieren/scratch/scratch-paddle-game-v3/paddle-game-new.sb3,363248769009c6641f490c0b578c8cceb6c8bfd1
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex04_keyhole_imaging.sb3,training/season01/lesson03/lesson03_ex07_f1_fomula.sb3,45bba1f44cbcefb42d3ed91ddc01d65182839cd7
kids,computer_sciences/programming_languages/scratch/season01/lesson02/bakhtiyar_scratch_ex001_2019nov10.sb3,training/scratch/temp/lesson02/bakhtiyar_scratch_ex001_2019nov10.sb3,cb4ebc6e1c544c55ce36e800eb8ceba6191452ff
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex05_alphabet_strokes_EN.sb3,training/scratch/season01/temp/lesson04/lesson04_ex05_alphabet_strokes_EN.sb3,e80ee0487731d88ef8008e902983b5ac611fe43a
scratch-gcc,scratch/test.sb3,test.sb3,4330a6df6bf16401270e9a427ed4646ed17b4862
lms,uk-UA/solutions/rock-band-finished.sb3,fr-FR/solutions/rock-band-finished.sb3,2062411b139ad9be7269f46597f28c07fafe3e54
automated-assessment,act1-grading-scripts/newName.sb3,test-projects/SB L1 Working 1.sb3,006e85d05398858e85d1e019b04a76a9760aa3ed
automated-assessment,act1-grading-scripts/newNames.sb3,act1-grading-scripts/newNames.sb3,a38c2ff715f3e8a18d2a03df7ccf8fbbec8e52f8
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex03_a_bouncing_ball.sb3,training/season01/lesson03/lesson03_ex03_a_bouncing_ball.sb3,8224e665be3ba6e430ea95a2617b2e7c2efef53c
codio-creative-computing,4.4-debug-it/debug-it-4.2.sb3,4.4-debug-it/debug-it-4.2.sb3,908bc7f43bbb7ac7374cd1e66d71bb1e3523b58a
lms,ja-JP/solutions/rock-band-finished.sb3,nl-NL/solutions/rock-band-finished.sb3,c42123980047fc7039a60e4ccdf110c976c26a50
lms,ca-ES/solutions/rock-band-finished.sb3,en/solutions/rock-band-finished.sb3,d8d9d22aaa1bfe52a40654e54d28e0c03753095b
scratch-gcc,v2/test.sb3,inc.sb3,4330a6df6bf16401270e9a427ed4646ed17b4862
lost-in-space,ru-RU/solutions/lost-in-space-solution.sb3,ru-RU/solutions/lost-in-space-solution.sb3,c1d7ade43228d79afcfcc2a9456ffe29da088a27
scratch3.0,Wand-microbit.sb3,Wand-microbit.sb3,0801e7d9dbc8c6a54c9bfc8ff32f504eee8cf02a
forkphorus.github.io,asset-manager-packager/tests/sb3/58-list-reference.sb3,fast-list-watchers/tests/regressions/58-list-reference.sb3,3b0570c073c90a9482d840cdc1d470d8130ae27a
lost-in-space,pl-PL/solutions/lost-in-space-solution.sb3,pl-PL/solutions/lost-in-space-solution.sb3,4cbd46501fbb7dde9985eb66a5c3cfb082a7004a
stuff,NanoK.sb3,SenseHat.sb3,d34e46e5953f1c15bdda3685d4d0f0e4735ec030
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/dragons-realm/Dragonrealm.sb3,uebungsanleitungen/programmieren/scratch/dragons-realm-v3/Dragonrealm.sb3,a83430031c9c3289d9effecb48a5a996705eae40
lms,cy-GB/solutions/rock-band-finished.sb3,en/solutions/rock-band-finished.sb3,d8d9d22aaa1bfe52a40654e54d28e0c03753095b
code-club-learning-resources,boat-race/zh-TW/solutions/BoatRace-Finished.sb3,boat-race/en/solutions/BoatRace-Finished.sb3,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
scratch-gcc,test_environment.sb3,test_environment.sb3,5ada592d4fed96c7267e63599243139f8d8d7ef8
code-club-learning-resources,chatbot/zh-TW/solutions/chatbot-solution.sb3,chatbot/en/solutions/chatbot-solution.sb3,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
scratch-gcc,base.sb3,base.sb3,4330a6df6bf16401270e9a427ed4646ed17b4862
lms,pl-PL/solutions/rock-band-finished.sb3,pl-PL/solutions/rock-band-finished.sb3,eaac9f93f06882d7ca6e664fa2e3dbb471caa469
rpg,test.sb3,test.sb3,a7437d1bddfd05e2ad09b8c69ea4555d989f5168
lms,nl-NL/solutions/rock-band-finished.sb3,en/solutions/rock-band-finished.sb3,d8d9d22aaa1bfe52a40654e54d28e0c03753095b
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/labyrinth/labyrinth.sb3,uebungsanleitungen/programmieren/scratch/labyrinth/labyrinth.sb3,afc38cd12a185fb7423cb1b4aef403ae5d500682
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex06_the_polar_bear.sb3,training/programming_languages/scratch/season01/lesson03/lesson03_ex06_the_polar_bear.sb3,0eb433f67e304fc99c49101ff2a995760088d14c
lms,es-ES/solutions/rock-band-finished.sb3,cy-GB/solutions/rock-band-finished.sb3,e8eaedb4647f7134547aca7c4535fe6f12de1e81
ArduinoJunior,006Potentiometer.sb3,006Potentiometer.sb3,0634f758f4cbb88305d42f24194759657c0bc701
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex04_keyhole_imaging.sb3,training/scratch/season01/lesson04/lesson04_ex04_keyhole_imaging.sb3,1891259804b6b0f62a2c5b78ea5b97781cf976e9
tarea2dvj,tarea2.sb3,tarea2.sb3,60ab4a8717af93fad5db06c10e880817e57d8832
lost-in-space,zh-CN/solutions/lost-in-space-solution.sb3,en/solutions/lost-in-space-solution.sb3,bcfa70fe8dcfe2f071154d296dd383fe290d139c
lost-in-space,de-DE/solutions/lost-in-space-solution.sb3,en/solutions/lost-in-space-solution.sb3,bcfa70fe8dcfe2f071154d296dd383fe290d139c
Eat-shit3.0,shit2.0.sb3,shit2.0.sb3,0faf1bb193ff91f361a0fe620dd283fb58c69e02
kids,computer_sciences/programming_languages/scratch/season01/lesson02/lesson02_ex01.sb3,training/scratch/season01/temp/lesson02/lesson02_ex01.sb3,e80ee0487731d88ef8008e902983b5ac611fe43a
lms,ja-JP/solutions/rock-band-finished.sb3,el-GR/solutions/rock-band-finished.sb3,73d3f7acbee713596d762b18c6d642fdab0ff45a
lms,pl-PL/solutions/rock-band-finished.sb3,pl-PL/solutions/rock-band-finished.sb3,232cf1184c6e2b38a4b176557b818365142d8e4e
code-club-learning-resources,create-your-own-world/zh-TW/images/CreateYourOwnWorld.sb3,create-your-own-world/en/solutions/CreateYourOwnWorld.sb3,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex12_a_flying_cat.sb3,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex12_a_flying_cat.sb3,692fc85617e6fb4243a140a1a65bc4dcc329eb30
ArduinoJunior,003BreathLED.sb3,001LED13Code.sb3,a7df03b605defa25480457868c2482551394a80d
AdventOfCode2020,day1/Day1Part1.sb3,day1/Day1Part1.sb3,5eaeb8b78aa555d2e04273e5e560cc6b6f07e27c
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex17_ITS_A_NEW_YEAR_SO_HERES_ANOTHER_ONE.sb3,training/scratch/season01/temp/lesson03/lesson03_ex17_ITS_A_NEW_YEAR_SO_HERES_ANOTHER_ONE.sb3,e80ee0487731d88ef8008e902983b5ac611fe43a
automated-assessment,act1-grading-scripts/scavengerHuntOriginal.sb3,test-projects/SB L1 Working 1.sb3,f40c9c45c48d78c5ab4a4fa67c0b1c6e4209e727
RADWIMPS,RADWIMPS.sb3,RADWIMPS.sb3,b89644a2c138c2c9184e4bcfd680690fc39c8f7b
automated-assessment,test-projects/module3-gaming/animation-L2-no-moves.sb3,test-projects/module3-gaming/animation-L2-no-moves.sb3,c868c83d3a7d71011c2d04b8c1abc3b3a29815a1
code-club-learning-resources,boat-race/zh-TW/solutions/BoatRace-Finished.sb3,boat-race/zh-TW/solutions/BoatRace-Finished.sb3,2bbbe07374d04c27d22260546a22739482cf3376
day02,ex07/src/ex07.sb3,ex07/src/ex07.sb3,01db43d4fd1c3deec1e20a6db5c2ce0b5d03874c
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex07_alphabet_strokes_CN.sb3,training/scratch/season01/lesson04/lesson04_ex07_alphabet_strokes_CN.sb3,1891259804b6b0f62a2c5b78ea5b97781cf976e9
forkphorus.github.io,asset-manager-packager/tests/sb3/66-insert.sb3,asset-manager-packager/tests/sb3/66-insert.sb3,475cfdd2c9c914019a77468e690477f2b1d5f59d
kids,computer_sciences/programming_languages/scratch/season01/lesson01/lesson01_ex01.sb3,training/scratch/temp/lesson01/lesson01_ex01.sb3,89b3f46c4029325da168084a47f98faaa6564e4e
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex06_alphabet_strokes_KZ.sb3,training/season01/lesson03/lesson03_ex07_f1_fomula.sb3,45bba1f44cbcefb42d3ed91ddc01d65182839cd7
Gillis,ProblemSet2/scratch.sb3,ProblemSet2/scratch.sb3,9f41518823d274a1dcd15f85881a9dde99104d98
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex09_flying_bat.sb3,training/scratch/temp/lesson03/lesson03_ex09_flying_bat.sb3,cb4ebc6e1c544c55ce36e800eb8ceba6191452ff
rjmscratch,digitalclock.sb3,tree.sb3,41dda34cc6c528a78d8cca18198ad1219b70da5d
taxinomitis,mlforkids-scratch/scratch3/static/assets/0b4cb9ea94b31957877203df95de9bd8.sb3,mlforkids-scratch/scratch3/static/assets/0b4cb9ea94b31957877203df95de9bd8.sb3,2d26b38bd6f67a3d36924027f2cfb94d9b76f49a
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/scratch-dragons-realm-v3/Dragonrealm.sb3,uebungsanleitungen/scratch/scratch-dragons-realm-v3/Dragonrealm.sb3,623b4a3b00f732772d0d39ebe1a71c7eb9570abb
primary-programming,src/projects/year-5/parachute-drop/resources/Parachute-Drop.sb3,src/projects/year-5/parachute-drop/resources/Parachute-Drop.sb3,1a8b46049ec1cced6a48c61d04614d8c1d25079b
lms,hr-HR/solutions/rock-band-finished.sb3,nl-NL/solutions/rock-band-finished.sb3,c42123980047fc7039a60e4ccdf110c976c26a50
day02,ex08/src/ex08.sb3,ex08/src/ex08.sb3,33aa7fbb51899e39b41950a120ddec4bdf45fa82
taxinomitis,mlforkids-scratch/scratch3/static/assets/020bc481455654ebd1eeae0d80c00360.sb3,mlforkids-scratch/scratch3/static/assets/020bc481455654ebd1eeae0d80c00360.sb3,a54787d580da6201a0c8abb5b3db44d758b2ba5b
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex23_Chinese_New_Year_Card.sb3,training/scratch/temp/lesson03/lesson03_ex23_Chinese_New_Year_Card.sb3,cb4ebc6e1c544c55ce36e800eb8ceba6191452ff
forkphorus.github.io,asset-manager-packager/tests/sb3/58-list-reference.sb3,click-to-play/tests/regressions/58-list-reference.sb3,4c74c571cb9186f3c063888b3aa02bf1b8479aa6
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex06_the_polar_bear.sb3,training/scratch/temp/lesson03/lesson03_ex06_the_polar_bear.sb3,89b3f46c4029325da168084a47f98faaa6564e4e
Pensamento-Computacional,Maior_100-Aula03.sb3,Numero_Par_Impar-Aula02.sb3,cc91cff60c35979c4dfe036cbf3e1ea3ff9639c9
harvard,problem_set0_v2.sb3,problem_set0_v2.sb3,41a708615d0181fdf29a95185ce44db6d9d90779
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex20_The_Biggest_Dilemma_On_New_Year.sb3,training/scratch/season01/season01/lesson03/lesson03_ex20_The_Biggest_Dilemma_On_New_Year.sb3,1d3816f08603ace67972f910b92880d8e85a608c
lms,es-ES/solutions/rock-band-finished.sb3,es-ES/solutions/rock-band-finished.sb3,2ea176bde2dc37668200a4b8ca6a78d9278490c4
stuff,CarPortPlus.sb3,CarPortPlus.sb3,d5ba3d85af353b87be6136fb7ea1d609d5dfc3b9
