coding-class-scratch-python,lezione2/scratch/calcolatrice.sb3,scratch/esempio1.sb3,9a7e1439574ae51e09775b558862cb269e29667f,2020-10-07 10:43:34 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex07_f1_fomula.sb3,Scratch Project.sb3,aa8420b2fe6d3ee8228311f84178afa510bd5f83,2019-11-02 12:44:38 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex01_Riding_a_train_1st_person_but_you_crash_by_geckos121.sb3,Scratch Project.sb3,aa8420b2fe6d3ee8228311f84178afa510bd5f83,2019-11-02 12:44:38 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
FaceDetectionBackend,Scratch/Emoti Pong.sb3,Scratch/PONG.sb3,eb390a919b80bc6ff190067dec6b7790b20e57b5,2019-07-16 14:59:55 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
scratch-gcc,scratch/base.sb3,base.sb3,4330a6df6bf16401270e9a427ed4646ed17b4862,2020-12-19 04:29:12 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
taxinomitis,mlforkids-scratch/scratch3/static/assets/0844f955af46db58e75f417bb7be58e4.sb3,mlforkids-static/scratch3/static/assets/0844f955af46db58e75f417bb7be58e4.sb3,b7d6041d7cd234962a07091f76dc9a70fb5df1cd,2022-01-08 14:13:48 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
coding-120,week 3/A3.sb3,hw3/Week#3ASS.sb3,3bc6f3ffa33e327430aee31ff9eab4c2e5b53800,2019-10-02 12:49:16 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
rjmscratch,longitudes.sb3,tree.sb3,41dda34cc6c528a78d8cca18198ad1219b70da5d,2020-11-21 08:31:06 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
rjmscratch,bridge.sb3,tree.sb3,41dda34cc6c528a78d8cca18198ad1219b70da5d,2020-11-21 08:31:06 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex09_flying_bat.sb3,Scratch Project.sb3,aa8420b2fe6d3ee8228311f84178afa510bd5f83,2019-11-02 12:44:38 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
code-club-learning-resources,paint-box/en/solutions/Paint Box.sb3,paint-box/en/solutions/Paint Box.sb3,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa,2020-02-23 16:48:19 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson03/lesson03_ex09_flying_bat.sb3,training/season01/lesson03/lesson03_ex04_a_train_station.sb3,ca9f6cce9d44b65f5acede68bd53b1dd9fc56486,2019-11-19 23:23:29 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lms,cy-GB/solutions/rock-band-finished.sb3,nl-NL/solutions/rock-band-finished.sb3,c42123980047fc7039a60e4ccdf110c976c26a50,2019-06-11 11:53:26 +0100,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
coderunners2019.github.io,week1/no_buddy/Scratch Project (3).sb3,no_buddy/Scratch Project (3).sb3,e00af1db281b47994721eab14da9e4c85bc86b67,2019-06-17 09:44:24 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lms,cy-GB/solutions/rock-band-finished.sb3,cy-GB/solutions/rock-band-finished.sb3,e8eaedb4647f7134547aca7c4535fe6f12de1e81,2019-09-13 17:35:51 +0100,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
Shark-Tank-Scratch,Shark Tank copy.sb3,Shark Tank copy (1).sb3,cc8d4c6508fe5a455988fb48ad061f5db269a53c,2019-10-05 19:25:05 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
chickenclicker,Chicken Clicker.sb3,Chicken Clicker.sb3,d1a19e7e31215fd4b744d245fe2b1d6edb88fc29,2021-09-17 18:50:02 -0700,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
FaceDetectionBackend,Scratch/Emoti Pong.sb3,Scratch/PONG.sb3,9ebb377e61700c2dfcc96a18620f22abebf82773,2019-07-17 15:40:53 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex03_Transformers.sb3,Scratch Project.sb3,aa8420b2fe6d3ee8228311f84178afa510bd5f83,2019-11-02 12:44:38 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
code-club-learning-resources,catch-the-dots/zh-TW/resources/catch-the-dots-resources.sb3,catch-the-dots/en/resources/catch-the-dots-resources.sb3,b7e39ecfabfd2ac696e7b83839fc24552cc9e3fa,2020-02-23 16:48:19 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
ml2scratch,sample_projects/xcratch/sample.sb3,sample_projects/1or2.sb3,b92afc8fe548c6499bd7c2ac44b1a4e06615673a,2020-03-28 10:03:21 +0900,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
automated-assessment,act1-grading-scripts/remixed.sb3,grading-scripts-s3/basicsOriginal.sb3,b098a2d192d404e27643245d1badb9e5fbaffc70,2019-07-12 11:11:14 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
automated-assessment,act1-grading-scripts/wrongBlockUsed.sb3,act1-grading-scripts/onlyOneAphid.sb3,ebdc2992df2e15c725062162ec038371b63391ab,2019-07-02 13:28:28 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lms,uk-UA/solutions/rock-band-finished.sb3,el-GR/solutions/rock-band-finished.sb3,73d3f7acbee713596d762b18c6d642fdab0ff45a,2019-10-02 12:04:33 +0100,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex05_alphabet_strokes_EN.sb3,training/season01/lesson03/lesson03_ex04_a_train_station.sb3,ca9f6cce9d44b65f5acede68bd53b1dd9fc56486,2019-11-19 23:23:29 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
Scratch-Dinosaur,Dinosaur project.sb3,Untitled-4.sb3,fa5337e3fc209eb66a90a35248bf6466677ad2a8,2020-04-17 13:30:32 -0700,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
coding-class-scratch-python,lezione1/scratch/esempio5_for.sb3,scratch/esempio1.sb3,9a7e1439574ae51e09775b558862cb269e29667f,2020-10-07 10:43:34 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
coding-class-scratch-python,lezione1/scratch/esempio3_if_then_else.sb3,lezione1/scratch/esempio1.sb3,e9328eda16e163666b95d852983bc354b9fa3471,2020-10-07 10:44:04 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
scratch-gcc,core/scratchpy_compiler_template.sb3,core/scratchpy_compiler_template.sb3,5ada592d4fed96c7267e63599243139f8d8d7ef8,2020-12-22 15:26:37 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
ArduinoJunior,007HowToUseAServo.sb3,05Self-locking button.sb3,ab7184fefd279e798e32deaa8bf1883c711db3a6,2020-06-09 00:53:56 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lost-in-space,ar-SA/solutions/lost-in-space-solution.sb3,en/solutions/lost-in-space-solution.sb3,bcfa70fe8dcfe2f071154d296dd383fe290d139c,2018-11-29 10:28:53 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lms,fr-FR/solutions/rock-band-finished.sb3,cy-GB/solutions/rock-band-finished.sb3,e8eaedb4647f7134547aca7c4535fe6f12de1e81,2019-09-13 17:35:51 +0100,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
coderunners2019.github.io,no_buddy/Scratch Project (1).sb3,W1_The Fast and the Curious_Gretting.sb3,f337601071e93d7c2ee3c8391c811d1f5c2fe2eb,2019-06-13 11:22:18 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex01_Sichuan_opera_face.sb3,training/season01/lesson04/lesson04_ex01_Sichuan_opera_face.sb3,1c6bda26395757449d6a22b8e39241863953b6f7,2019-11-26 22:58:27 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
scratchc,tests/out/stop_all.sb3,test/stop_all.sb3,6d22d7b99c56f5f349ee5ae26d26d672ec6e9969,2021-02-13 18:15:00 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
Eat-shit3.0,shit Express customs clearance edition.sb3,shit Express customs clearance edition.sb3,2c8ef2bf851536d6a3ebf0d15458e26cdd761df0,2021-02-06 12:25:48 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex01_Sichuan_opera_face.sb3,training/season01/lesson03/lesson03_ex07_f1_fomula.sb3,45bba1f44cbcefb42d3ed91ddc01d65182839cd7,2019-11-21 08:28:20 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
FaceDetectionBackend,Scratch/car racer FINISHED .sb3,Scratch/car racer.sb3,e5782b17b623f90ce2f49989738649e547516b05,2019-07-22 09:32:03 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
FaceDetectionBackend,Scratch/PONG (1).sb3,Scratch/PONG.sb3,b730830bb2f6a88309aafca6cd407867c72541e3,2019-07-17 10:17:12 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
FaceDetectionBackend,Scratch/Up-Down-Pong FINISHED.sb3,Scratch/PONG.sb3,b730830bb2f6a88309aafca6cd407867c72541e3,2019-07-17 10:17:12 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
ArduinoJunior,009PotentiometerCtrledServo.sb3,05Self-locking button.sb3,ab7184fefd279e798e32deaa8bf1883c711db3a6,2020-06-09 00:53:56 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
automated-assessment,act1-grading-scripts/originalband.sb3,act1-grading-scripts/band-size.sb3,907121a0387505c503067003eb7869ff54762b2f,2019-07-10 15:16:20 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lost-in-space,tr-TR/solutions/lost-in-space-solution.sb3,en/solutions/lost-in-space-solution.sb3,b1669de8fbcb33caa8707ea3d2005be093578cda,2018-11-29 11:58:19 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/python/von-scratch-zu-python/source/Von Scratch zu Python.sb3,uebungsanleitungen/programmieren/scratch/scratch-minesweeper-v3/minesweeper.sb3,363248769009c6641f490c0b578c8cceb6c8bfd1,2020-06-01 09:36:17 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lms,fr-FR/solutions/rock-band-finished.sb3,en/solutions/rock-band-finished.sb3,d8d9d22aaa1bfe52a40654e54d28e0c03753095b,2018-11-29 13:54:32 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
automated-assessment,act1-grading-scripts/wrongBlockUsed.sb3,act1-grading-scripts/Sequence_ Ladybug Scramble .sb3,f69dcfcc64b216a6ea2d42c2e93441a1b3b2a1a6,2019-07-02 11:43:27 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
automated-assessment,test-projects/SB L1 Working 1.sb3,test-projects/SB L1 Working 1.sb3,006e85d05398858e85d1e019b04a76a9760aa3ed,2019-04-12 15:50:34 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
preview-coderdojo-linz.github.io,uebungsanleitungen/programmieren/scratch/minesweeper/minesweeper.sb3,uebungsanleitungen/scratch/scratch-minesweeper-v3/minesweeper.sb3,623b4a3b00f732772d0d39ebe1a71c7eb9570abb,2020-05-28 17:38:31 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lost-in-space,nl-NL/solutions/lost-in-space-solution.sb3,en/solutions/lost-in-space-solution.sb3,b1669de8fbcb33caa8707ea3d2005be093578cda,2018-11-29 11:58:19 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lost-in-space,el-GR/solutions/lost-in-space-solution.sb3,el-GR/solutions/lost-in-space-solution.sb3,4ac02eeac042e5604a229dc3b0852ffd37574867,2019-08-27 16:23:20 +0100,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
automated-assessment,test-projects/module3-gaming/animation-L2-no-moves.sb3,test-projects/module3-gaming/animation-L2-blank-project.sb3,7b45f16ff7e7a670d20a77ec83b5d4171c83cd10,2019-06-20 11:50:38 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
rjmscratch,weather.sb3,tree.sb3,41dda34cc6c528a78d8cca18198ad1219b70da5d,2020-11-21 08:31:06 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
rjmscratch,digitalclock.sb3,midasblock.sb3,6fc03d2402694e6bcf2bdee48d0832b2e7961a17,2020-11-26 14:05:23 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex04_keyhole_imaging.sb3,training/season01/lesson04/lesson04_ex01_Sichuan_opera_face.sb3,1c6bda26395757449d6a22b8e39241863953b6f7,2019-11-26 22:58:27 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
automated-assessment,test-projects/module3-gaming/animation-L2-blank-project.sb3,test-projects/module3-gaming/animation-L2-blank-project.sb3,7b45f16ff7e7a670d20a77ec83b5d4171c83cd10,2019-06-20 11:50:38 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
FaceDetectionBackend,Scratch/emotional pong (1).sb3,Scratch/PONG.sb3,eb390a919b80bc6ff190067dec6b7790b20e57b5,2019-07-16 14:59:55 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex08_Magic_Production.sb3,training/season01/lesson04/lesson04_ex01_Sichuan_opera_face.sb3,1c6bda26395757449d6a22b8e39241863953b6f7,2019-11-26 22:58:27 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
rjmscratch,hilbertcurve2d.sb3,tree.sb3,41dda34cc6c528a78d8cca18198ad1219b70da5d,2020-11-21 08:31:06 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
scratch-gcc,scratch/functest.sb3,functest.sb3,4330a6df6bf16401270e9a427ed4646ed17b4862,2020-12-19 04:29:12 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lms,zh-CN/solutions/rock-band-finished.sb3,en/solutions/rock-band-finished.sb3,d8d9d22aaa1bfe52a40654e54d28e0c03753095b,2018-11-29 13:54:32 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
coding-class-scratch-python,lezione1/scratch/esempio2.sb3,scratch/esempio1.sb3,9a7e1439574ae51e09775b558862cb269e29667f,2020-10-07 10:43:34 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lms,ja-JP/solutions/rock-band-finished.sb3,en/solutions/rock-band-finished.sb3,d8d9d22aaa1bfe52a40654e54d28e0c03753095b,2018-11-29 13:54:32 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
FaceDetectionBackend,Scratch/Up-Down-Pong FINISHED.sb3,Scratch/Up-Down-Pong.sb3,e5782b17b623f90ce2f49989738649e547516b05,2019-07-22 09:32:03 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
cs50-problem-sets,week00/guess a number.sb3,week0/guess a number.sb3,359d8173ec4d48974ab02c3ed2b609f02c294ff8,2021-02-09 13:11:16 +0100,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
pingpong,amir/amirreza2.sb3,amir/paykan.sb3,5d93023b09d37e82c2aa4eac6eb1503c3ebc45d4,2020-08-24 09:07:53 -0700,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
Eat-shit3.0,Shit3.0 Difficult Mode.sb3,shit Express customs clearance edition.sb3,2c8ef2bf851536d6a3ebf0d15458e26cdd761df0,2021-02-06 12:25:48 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
automated-assessment,grading-scripts-s3/basicsOriginal.sb3,test-projects/SB L1 Working 1.sb3,006e85d05398858e85d1e019b04a76a9760aa3ed,2019-04-12 15:50:34 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lms,fr-FR/solutions/rock-band-finished.sb3,el-GR/solutions/rock-band-finished.sb3,73d3f7acbee713596d762b18c6d642fdab0ff45a,2019-10-02 12:04:33 +0100,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lost-in-space,pl-PL/solutions/lost-in-space-solution.sb3,en/solutions/lost-in-space-solution.sb3,b1669de8fbcb33caa8707ea3d2005be093578cda,2018-11-29 11:58:19 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
rjmscratch,star.sb3,tree.sb3,41dda34cc6c528a78d8cca18198ad1219b70da5d,2020-11-21 08:31:06 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
codio-creative-computing,4.4-debug-it/debug-it-4.2.sb3,1.3-debug-it/Debug-It 1.1.sb3,3e9906b57647fefee91c3807025731f7f1481afa,2021-08-25 19:24:34 +0000,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
lms,nl-NL/solutions/rock-band-finished.sb3,nl-NL/solutions/rock-band-finished.sb3,c42123980047fc7039a60e4ccdf110c976c26a50,2019-06-11 11:53:26 +0100,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
automated-assessment,test-projects/module3-gaming/animation-L2-test3.sb3,test-projects/module3-gaming/animation-L2-blank-project.sb3,7b45f16ff7e7a670d20a77ec83b5d4171c83cd10,2019-06-20 11:50:38 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
kids,computer_sciences/programming_languages/scratch/season01/lesson04/lesson04_ex02_a_chameleon.sb3,training/season01/lesson03/lesson03_ex07_f1_fomula.sb3,45bba1f44cbcefb42d3ed91ddc01d65182839cd7,2019-11-21 08:28:20 +0800,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
scratchc,tests/out/forever_stop.sb3,test/stop_all.sb3,6d22d7b99c56f5f349ee5ae26d26d672ec6e9969,2021-02-13 18:15:00 -0600,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
coding-class-scratch-python,lezione1/scratch/esempio3_if_then_else.sb3,scratch/esempio1.sb3,9a7e1439574ae51e09775b558862cb269e29667f,2020-10-07 10:43:34 +0200,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
codingthelaw,Fall_2020/level/4/docs/Outrun the Robot Lawyer.sb3,Fall_2020/level/4/docs/Outrun the Robot Lawyer.sb3,ca60134924ec036e06f7a340d9ac057d26011e55,2020-12-23 11:19:05 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
coderunners2019.github.io,week1/Recovery4/W1_Kickinit/W1_Kickinit_Edu Game.sb3,W1_Kickinit_Edu Game.sb3,eded66e978147cd1fb5a0a8424cb0955748a8747,2019-06-13 11:21:13 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
coderunners2019.github.io,W1_Kickinit_Video Game.sb3,W1_Mystical Coders_Story.sb3,31b98ee800675a6dc23a9228a765591e6db9e5b3,2019-06-13 11:07:33 -0500,6eb0fa5c8923c2b2f2e31526ee5f42b6efae017f9c9d08c1453d8be872ea968c,0,0,
